,chain,metric_type,date,totalLiquidityUSD,protocol,tokens
32050,Arbitrum,tvl,2025-01-20 00:00:00,1041203678.0,Aave,
32051,Arbitrum,tvl,2025-01-21 00:00:00,1064655818.0,Aave,
32052,Arbitrum,tvl,2025-01-22 00:00:00,1096002122.0,Aave,
32053,Arbitrum,tvl,2025-01-23 00:00:00,1077926874.0,Aave,
32054,Arbitrum,tvl,2025-01-24 00:00:00,1090097775.0,Aave,
32055,Arbitrum,tvl,2025-01-25 00:00:00,1106170108.0,Aave,
32056,Arbitrum,tvl,2025-01-26 00:00:00,1106428045.0,Aave,
32057,Arbitrum,tvl,2025-01-27 00:00:00,1100137228.0,Aave,
32058,Arbitrum,tvl,2025-01-28 00:00:00,1072113366.0,Aave,
32059,Arbitrum,tvl,2025-01-29 00:00:00,1071522642.0,Aave,
32060,Arbitrum,tvl,2025-01-30 00:00:00,1081838327.0,Aave,
32061,Arbitrum,tvl,2025-01-31 00:00:00,1087596541.0,Aave,
32062,Arbitrum,tvl,2025-02-01 00:00:00,1093949199.0,Aave,
32063,Arbitrum,tvl,2025-02-02 00:00:00,1060887052.0,Aave,
32064,Arbitrum,tvl,2025-02-03 00:00:00,976252850.0,Aave,
32065,Arbitrum,tvl,2025-02-04 00:00:00,993216510.0,Aave,
32066,Arbitrum,tvl,2025-02-05 00:00:00,959703049.0,Aave,
32067,Arbitrum,tvl,2025-02-06 00:00:00,968158613.0,Aave,
32068,Arbitrum,tvl,2025-02-07 00:00:00,969095141.0,Aave,
32069,Arbitrum,tvl,2025-02-08 00:00:00,958067363.0,Aave,
32070,Arbitrum,tvl,2025-02-09 00:00:00,952348305.0,Aave,
32071,Arbitrum,tvl,2025-02-10 00:00:00,943276138.0,Aave,
32072,Arbitrum,tvl,2025-02-11 00:00:00,950996712.0,Aave,
32073,Arbitrum,tvl,2025-02-12 00:00:00,929091202.0,Aave,
32074,Arbitrum,tvl,2025-02-13 00:00:00,955383303.0,Aave,
32075,Arbitrum,tvl,2025-02-14 00:00:00,937261569.0,Aave,
32076,Arbitrum,tvl,2025-02-15 00:00:00,936568425.0,Aave,
32077,Arbitrum,tvl,2025-02-16 00:00:00,941332896.0,Aave,
32078,Arbitrum,tvl,2025-02-17 00:00:00,935978490.0,Aave,
32079,Arbitrum,tvl,2025-02-18 00:00:00,940876875.0,Aave,
32080,Arbitrum,tvl,2025-02-19 00:00:00,920152578.0,Aave,
32081,Arbitrum,tvl,2025-02-20 00:00:00,928001118.0,Aave,
32082,Arbitrum,tvl,2025-02-21 00:00:00,935883388.0,Aave,
32083,Arbitrum,tvl,2025-02-22 00:00:00,912834290.0,Aave,
32084,Arbitrum,tvl,2025-02-23 00:00:00,938360708.0,Aave,
32085,Arbitrum,tvl,2025-02-24 00:00:00,948413989.0,Aave,
32086,Arbitrum,tvl,2025-02-25 00:00:00,867617881.0,Aave,
32087,Arbitrum,tvl,2025-02-26 00:00:00,849487008.0,Aave,
32088,Arbitrum,tvl,2025-02-27 00:00:00,794078368.0,Aave,
32089,Arbitrum,tvl,2025-02-28 00:00:00,798019576.0,Aave,
32090,Arbitrum,tvl,2025-03-01 00:00:00,788778480.0,Aave,
32091,Arbitrum,tvl,2025-03-02 00:00:00,793758272.0,Aave,
32092,Arbitrum,tvl,2025-03-03 00:00:00,857457541.0,Aave,
32093,Arbitrum,tvl,2025-03-04 00:00:00,778703464.0,Aave,
32094,Arbitrum,tvl,2025-03-05 00:00:00,789278603.0,Aave,
32095,Arbitrum,tvl,2025-03-06 00:00:00,812115270.0,Aave,
32096,Arbitrum,tvl,2025-03-07 00:00:00,787741885.0,Aave,
32097,Arbitrum,tvl,2025-03-08 00:00:00,780643414.0,Aave,
32098,Arbitrum,tvl,2025-03-09 00:00:00,798674783.0,Aave,
32099,Arbitrum,tvl,2025-03-10 00:00:00,740900713.0,Aave,
32100,Arbitrum,tvl,2025-03-11 00:00:00,713887262.0,Aave,
32101,Arbitrum,tvl,2025-03-12 00:00:00,730865915.0,Aave,
32102,Arbitrum,tvl,2025-03-13 00:00:00,739325568.0,Aave,
32103,Arbitrum,tvl,2025-03-14 00:00:00,733408350.0,Aave,
32104,Arbitrum,tvl,2025-03-15 00:00:00,742391665.0,Aave,
32105,Arbitrum,tvl,2025-03-16 00:00:00,746063125.0,Aave,
32106,Arbitrum,tvl,2025-03-17 00:00:00,736284839.0,Aave,
32107,Arbitrum,tvl,2025-03-18 00:00:00,744204807.0,Aave,
32108,Arbitrum,tvl,2025-03-19 00:00:00,742328254.0,Aave,
32109,Arbitrum,tvl,2025-03-20 00:00:00,763916136.0,Aave,
32110,Arbitrum,tvl,2025-03-21 00:00:00,739856393.0,Aave,
32111,Arbitrum,tvl,2025-03-22 00:00:00,731832572.0,Aave,
32112,Arbitrum,tvl,2025-03-23 00:00:00,731705149.0,Aave,
32113,Arbitrum,tvl,2025-03-24 00:00:00,740885820.0,Aave,
32114,Arbitrum,tvl,2025-03-25 00:00:00,750988628.0,Aave,
32115,Arbitrum,tvl,2025-03-26 00:00:00,751379357.0,Aave,
32116,Arbitrum,tvl,2025-03-27 00:00:00,738834408.0,Aave,
32117,Arbitrum,tvl,2025-03-28 00:00:00,734929608.0,Aave,
32118,Arbitrum,tvl,2025-03-29 00:00:00,699181853.0,Aave,
32119,Arbitrum,tvl,2025-03-30 00:00:00,680901334.0,Aave,
32120,Arbitrum,tvl,2025-03-31 00:00:00,678774811.0,Aave,
32121,Arbitrum,tvl,2025-04-01 00:00:00,682897325.0,Aave,
32122,Arbitrum,tvl,2025-04-02 00:00:00,708608948.0,Aave,
32123,Arbitrum,tvl,2025-04-03 00:00:00,682913371.0,Aave,
32124,Arbitrum,tvl,2025-04-04 00:00:00,685303415.0,Aave,
32125,Arbitrum,tvl,2025-04-05 00:00:00,686327074.0,Aave,
32126,Arbitrum,tvl,2025-04-06 00:00:00,683609576.0,Aave,
32127,Arbitrum,tvl,2025-04-07 00:00:00,628429195.0,Aave,
32128,Arbitrum,tvl,2025-04-08 00:00:00,634535977.0,Aave,
32129,Arbitrum,tvl,2025-04-09 00:00:00,611606442.0,Aave,
32130,Arbitrum,tvl,2025-04-10 00:00:00,651206537.0,Aave,
32131,Arbitrum,tvl,2025-04-11 00:00:00,623475769.0,Aave,
32132,Arbitrum,tvl,2025-04-12 00:00:00,643184467.0,Aave,
32133,Arbitrum,tvl,2025-04-13 00:00:00,661865257.0,Aave,
32134,Arbitrum,tvl,2025-04-14 00:00:00,655502391.0,Aave,
32135,Arbitrum,tvl,2025-04-15 00:00:00,657156636.0,Aave,
32136,Arbitrum,tvl,2025-04-16 00:00:00,653589782.0,Aave,
32137,Arbitrum,tvl,2025-04-17 00:00:00,648942528.0,Aave,
32138,Arbitrum,tvl,2025-04-18 00:00:00,653743941.0,Aave,
32139,Arbitrum,tvl,2025-04-19 00:00:00,650927920.0,Aave,
32140,Arbitrum,tvl,2025-04-20 00:00:00,662220014.0,Aave,
32141,Arbitrum,tvl,2025-04-21 00:00:00,654945197.0,Aave,
32142,Arbitrum,tvl,2025-04-22 00:00:00,664290647.0,Aave,
32143,Arbitrum,tvl,2025-04-23 00:00:00,703380957.0,Aave,
32144,Arbitrum,tvl,2025-04-24 00:00:00,712438528.0,Aave,
32145,Arbitrum,tvl,2025-04-25 00:00:00,702031387.0,Aave,
32146,Arbitrum,tvl,2025-04-26 00:00:00,707720693.0,Aave,
32147,Arbitrum,tvl,2025-04-27 00:00:00,711809870.0,Aave,
32148,Arbitrum,tvl,2025-04-28 00:00:00,693808931.0,Aave,
32149,Arbitrum,tvl,2025-04-29 00:00:00,699395785.0,Aave,
32150,Arbitrum,tvl,2025-04-30 00:00:00,686339128.0,Aave,
32151,Arbitrum,tvl,2025-05-01 00:00:00,688452124.0,Aave,
32152,Arbitrum,tvl,2025-05-02 00:00:00,703992335.0,Aave,
32153,Arbitrum,tvl,2025-05-03 00:00:00,708101671.0,Aave,
32154,Arbitrum,tvl,2025-05-04 00:00:00,703126292.0,Aave,
32155,Arbitrum,tvl,2025-05-05 00:00:00,697871489.0,Aave,
32156,Arbitrum,tvl,2025-05-06 00:00:00,689148247.0,Aave,
32157,Arbitrum,tvl,2025-05-07 00:00:00,698693158.0,Aave,
32158,Arbitrum,tvl,2025-05-08 00:00:00,688874620.0,Aave,
32159,Arbitrum,tvl,2025-05-09 00:00:00,765777427.0,Aave,
32160,Arbitrum,tvl,2025-05-10 00:00:00,795467942.0,Aave,
32161,Arbitrum,tvl,2025-05-11 00:00:00,861819322.0,Aave,
32162,Arbitrum,tvl,2025-05-12 00:00:00,846223032.0,Aave,
32163,Arbitrum,tvl,2025-05-13 00:00:00,818977623.0,Aave,
32164,Arbitrum,tvl,2025-05-14 00:00:00,863479921.0,Aave,
32165,Arbitrum,tvl,2025-05-15 00:00:00,845239342.0,Aave,
32166,Arbitrum,tvl,2025-05-16 00:00:00,845166063.0,Aave,
32167,Arbitrum,tvl,2025-05-17 00:00:00,847919521.0,Aave,
32168,Arbitrum,tvl,2025-05-18 00:00:00,835586532.0,Aave,
32169,Arbitrum,tvl,2025-05-19 00:00:00,832117401.0,Aave,
32170,Arbitrum,tvl,2025-05-20 00:00:00,840567716.0,Aave,
32171,Arbitrum,tvl,2025-05-21 00:00:00,849118066.0,Aave,
32172,Arbitrum,tvl,2025-05-22 00:00:00,858010089.0,Aave,
32173,Arbitrum,tvl,2025-05-23 00:00:00,876531067.0,Aave,
32174,Arbitrum,tvl,2025-05-24 00:00:00,848668156.0,Aave,
32175,Arbitrum,tvl,2025-05-25 00:00:00,872752755.0,Aave,
32176,Arbitrum,tvl,2025-05-26 00:00:00,870740979.0,Aave,
32177,Arbitrum,tvl,2025-05-27 00:00:00,889124015.0,Aave,
32178,Arbitrum,tvl,2025-05-28 00:00:00,888877136.0,Aave,
32179,Arbitrum,tvl,2025-05-29 00:00:00,884552656.0,Aave,
32180,Arbitrum,tvl,2025-05-30 00:00:00,864651004.0,Aave,
32181,Arbitrum,tvl,2025-05-31 00:00:00,843068464.0,Aave,
32182,Arbitrum,tvl,2025-06-01 00:00:00,841402259.0,Aave,
32183,Arbitrum,tvl,2025-06-02 00:00:00,857058864.0,Aave,
32184,Arbitrum,tvl,2025-06-03 00:00:00,867110842.0,Aave,
32185,Arbitrum,tvl,2025-06-04 00:00:00,866736534.0,Aave,
32186,Arbitrum,tvl,2025-06-05 00:00:00,860337149.0,Aave,
32187,Arbitrum,tvl,2025-06-06 00:00:00,812124328.0,Aave,
32188,Arbitrum,tvl,2025-06-07 00:00:00,833340838.0,Aave,
32189,Arbitrum,tvl,2025-06-08 00:00:00,848588308.0,Aave,
32190,Arbitrum,tvl,2025-06-09 00:00:00,844435275.0,Aave,
32191,Arbitrum,tvl,2025-06-10 00:00:00,890896407.0,Aave,
32192,Arbitrum,tvl,2025-06-11 00:00:00,897836054.0,Aave,
32193,Arbitrum,tvl,2025-06-12 00:00:00,897918544.0,Aave,
32194,Arbitrum,tvl,2025-06-13 00:00:00,849934874.0,Aave,
32195,Arbitrum,tvl,2025-06-14 00:00:00,852322532.0,Aave,
32196,Arbitrum,tvl,2025-06-15 00:00:00,846776652.0,Aave,
32197,Arbitrum,tvl,2025-06-16 00:00:00,838696803.0,Aave,
32198,Arbitrum,tvl,2025-06-17 00:00:00,840020376.0,Aave,
32199,Arbitrum,tvl,2025-06-18 00:00:00,822129207.0,Aave,
32200,Arbitrum,tvl,2025-06-19 00:00:00,829629686.0,Aave,
32201,Arbitrum,tvl,2025-06-20 00:00:00,832212920.0,Aave,
32202,Arbitrum,tvl,2025-06-21 00:00:00,797897095.0,Aave,
32203,Arbitrum,tvl,2025-06-22 00:00:00,783156820.0,Aave,
32204,Arbitrum,tvl,2025-06-23 00:00:00,779768319.0,Aave,
32205,Arbitrum,tvl,2025-06-24 00:00:00,815713393.0,Aave,
32206,Arbitrum,tvl,2025-06-25 00:00:00,831910022.0,Aave,
32207,Arbitrum,tvl,2025-06-26 00:00:00,831276926.0,Aave,
32208,Arbitrum,tvl,2025-06-27 00:00:00,826896254.0,Aave,
32209,Arbitrum,tvl,2025-06-28 00:00:00,822334313.0,Aave,
32210,Arbitrum,tvl,2025-06-29 00:00:00,835586316.0,Aave,
32211,Arbitrum,tvl,2025-06-30 00:00:00,848318398.0,Aave,
32212,Arbitrum,tvl,2025-07-01 00:00:00,839417434.0,Aave,
32213,Arbitrum,tvl,2025-07-02 00:00:00,817750999.0,Aave,
32214,Arbitrum,tvl,2025-07-03 00:00:00,854540395.0,Aave,
32215,Arbitrum,tvl,2025-07-04 00:00:00,863856082.0,Aave,
32216,Arbitrum,tvl,2025-07-05 00:00:00,847973160.0,Aave,
32217,Arbitrum,tvl,2025-07-06 00:00:00,855486644.0,Aave,
32218,Arbitrum,tvl,2025-07-07 00:00:00,871177073.0,Aave,
32219,Arbitrum,tvl,2025-07-08 00:00:00,866565847.0,Aave,
32220,Arbitrum,tvl,2025-07-09 00:00:00,883532427.0,Aave,
32221,Arbitrum,tvl,2025-07-10 00:00:00,930749684.0,Aave,
32222,Arbitrum,tvl,2025-07-11 00:00:00,962535477.0,Aave,
32223,Arbitrum,tvl,2025-07-12 00:00:00,966706058.0,Aave,
32224,Arbitrum,tvl,2025-07-13 00:00:00,958726238.0,Aave,
32225,Arbitrum,tvl,2025-07-14 00:00:00,968160864.0,Aave,
32226,Arbitrum,tvl,2025-07-15 00:00:00,971359342.0,Aave,
32227,Arbitrum,tvl,2025-07-16 00:00:00,989390259.0,Aave,
32228,Arbitrum,tvl,2025-07-17 00:00:00,1046668088.0,Aave,
32229,Arbitrum,tvl,2025-07-18 00:00:00,1052250844.0,Aave,
32230,Arbitrum,tvl,2025-07-19 00:00:00,1069206929.0,Aave,
32231,Arbitrum,tvl,2025-07-20 00:00:00,1079516078.0,Aave,
32232,Arbitrum,tvl,2025-07-21 00:00:00,1107572414.0,Aave,
32233,Arbitrum,tvl,2025-07-22 00:00:00,1106250988.0,Aave,
32234,Arbitrum,tvl,2025-07-23 00:00:00,1107676908.0,Aave,
32235,Arbitrum,tvl,2025-07-24 00:00:00,1085247179.0,Aave,
32236,Arbitrum,tvl,2025-07-25 00:00:00,1075473675.0,Aave,
32237,Arbitrum,tvl,2025-07-26 00:00:00,1097419041.0,Aave,
32238,Arbitrum,tvl,2025-07-27 00:00:00,1102395786.0,Aave,
32239,Arbitrum,tvl,2025-07-28 00:00:00,1140105356.0,Aave,
32240,Arbitrum,tvl,2025-07-29 00:00:00,1126370173.0,Aave,
32241,Arbitrum,tvl,2025-07-30 00:00:00,1119834994.0,Aave,
32242,Arbitrum,tvl,2025-07-31 00:00:00,1120728699.0,Aave,
32243,Arbitrum,tvl,2025-08-01 00:00:00,1108937094.0,Aave,
32244,Arbitrum,tvl,2025-08-02 00:00:00,1064482491.0,Aave,
32245,Arbitrum,tvl,2025-08-03 00:00:00,1048387027.0,Aave,
32246,Arbitrum,tvl,2025-08-04 00:00:00,1081670216.0,Aave,
32247,Arbitrum,tvl,2025-08-05 00:00:00,1113012496.0,Aave,
32248,Arbitrum,tvl,2025-08-06 00:00:00,1099306574.0,Aave,
32249,Arbitrum,tvl,2025-08-07 00:00:00,1107710416.0,Aave,
32250,Arbitrum,tvl,2025-08-08 00:00:00,1155657087.0,Aave,
32251,Arbitrum,tvl,2025-08-09 00:00:00,1177097597.0,Aave,
32252,Arbitrum,tvl,2025-08-10 00:00:00,1213115824.0,Aave,
32253,Arbitrum,tvl,2025-08-11 00:00:00,1211596014.0,Aave,
32254,Arbitrum,tvl,2025-08-12 00:00:00,1205207936.0,Aave,
32255,Arbitrum,tvl,2025-08-13 00:00:00,1262617654.0,Aave,
32256,Arbitrum,tvl,2025-08-14 00:00:00,1292442440.0,Aave,
32257,Arbitrum,tvl,2025-08-15 00:00:00,1260565891.0,Aave,
32258,Arbitrum,tvl,2025-08-16 00:00:00,1224929848.0,Aave,
32259,Arbitrum,tvl,2025-08-17 00:00:00,1232998763.0,Aave,
32260,Arbitrum,tvl,2025-08-18 00:00:00,1245477577.0,Aave,
32261,Arbitrum,tvl,2025-08-19 00:00:00,1224347158.0,Aave,
32262,Arbitrum,tvl,2025-08-20 00:00:00,1177270138.0,Aave,
32263,Arbitrum,tvl,2025-08-21 00:00:00,1219582553.0,Aave,
32264,Arbitrum,tvl,2025-08-22 00:00:00,1206859889.0,Aave,
32265,Arbitrum,tvl,2025-08-23 00:00:00,1313492370.0,Aave,
32266,Arbitrum,tvl,2025-08-24 00:00:00,1298772931.0,Aave,
32267,Arbitrum,tvl,2025-08-25 00:00:00,1275403557.0,Aave,
32268,Arbitrum,tvl,2025-08-26 00:00:00,1220136086.0,Aave,
32269,Arbitrum,tvl,2025-08-27 00:00:00,1237947244.0,Aave,
32270,Arbitrum,tvl,2025-08-28 00:00:00,1207413886.0,Aave,
32271,Arbitrum,tvl,2025-08-29 00:00:00,1212015498.0,Aave,
32272,Arbitrum,tvl,2025-08-30 00:00:00,1186875700.0,Aave,
32273,Arbitrum,tvl,2025-08-31 00:00:00,1203490831.0,Aave,
32274,Arbitrum,tvl,2025-09-01 00:00:00,1198683743.0,Aave,
32275,Arbitrum,tvl,2025-09-02 00:00:00,1176281334.0,Aave,
32276,Arbitrum,tvl,2025-09-03 00:00:00,1200469665.0,Aave,
32277,Arbitrum,tvl,2025-09-04 00:00:00,1217240687.0,Aave,
32278,Arbitrum,tvl,2025-09-05 00:00:00,1180383306.0,Aave,
32279,Arbitrum,tvl,2025-09-06 00:00:00,1194027402.0,Aave,
32280,Arbitrum,tvl,2025-09-07 00:00:00,1193647135.0,Aave,
32281,Arbitrum,tvl,2025-09-08 00:00:00,1203950624.0,Aave,
32282,Arbitrum,tvl,2025-09-09 00:00:00,1202726468.0,Aave,
32283,Arbitrum,tvl,2025-09-10 00:00:00,1186951173.0,Aave,
32284,Arbitrum,tvl,2025-09-11 00:00:00,1210559821.0,Aave,
32285,Arbitrum,tvl,2025-09-12 00:00:00,1255852679.0,Aave,
32286,Arbitrum,tvl,2025-09-13 00:00:00,1280210086.0,Aave,
32287,Arbitrum,tvl,2025-09-14 00:00:00,1277315233.0,Aave,
32288,Arbitrum,tvl,2025-09-15 00:00:00,1281407772.0,Aave,
32289,Arbitrum,tvl,2025-09-16 00:00:00,1264350436.0,Aave,
32290,Arbitrum,tvl,2025-09-17 00:00:00,1297917127.0,Aave,
32291,Arbitrum,tvl,2025-09-18 00:00:00,1283773049.0,Aave,
32292,Arbitrum,tvl,2025-09-19 00:00:00,1294522829.0,Aave,
32293,Arbitrum,tvl,2025-09-20 00:00:00,1256777000.0,Aave,
32294,Arbitrum,tvl,2025-09-21 00:00:00,1260768797.0,Aave,
32295,Arbitrum,tvl,2025-09-22 00:00:00,1245654720.0,Aave,
32296,Arbitrum,tvl,2025-09-23 00:00:00,1212115296.0,Aave,
32297,Arbitrum,tvl,2025-09-24 00:00:00,1205975007.0,Aave,
32298,Arbitrum,tvl,2025-09-25 00:00:00,1213443087.0,Aave,
32299,Arbitrum,tvl,2025-09-26 00:00:00,1146433046.0,Aave,
32300,Arbitrum,tvl,2025-09-27 00:00:00,1174485004.0,Aave,
32301,Arbitrum,tvl,2025-09-28 00:00:00,1123301238.0,Aave,
32302,Arbitrum,tvl,2025-09-29 00:00:00,1179470226.0,Aave,
32303,Arbitrum,tvl,2025-09-30 00:00:00,1200122088.0,Aave,
32304,Arbitrum,tvl,2025-10-01 00:00:00,1187640932.0,Aave,
32305,Arbitrum,tvl,2025-10-02 00:00:00,1244036781.0,Aave,
32306,Arbitrum,tvl,2025-10-03 00:00:00,1263245887.0,Aave,
32307,Arbitrum,tvl,2025-10-04 00:00:00,1276166974.0,Aave,
32308,Arbitrum,tvl,2025-10-05 00:00:00,1268313359.0,Aave,
32309,Arbitrum,tvl,2025-10-06 00:00:00,1266833338.0,Aave,
32310,Arbitrum,tvl,2025-10-07 00:00:00,1306903448.0,Aave,
32311,Arbitrum,tvl,2025-10-08 00:00:00,1248339832.0,Aave,
32312,Arbitrum,tvl,2025-10-09 00:00:00,1281892666.0,Aave,
32313,Arbitrum,tvl,2025-10-10 00:00:00,1249976888.0,Aave,
32314,Arbitrum,tvl,2025-10-11 00:00:00,1138506067.0,Aave,
32315,Arbitrum,tvl,2025-10-12 00:00:00,1128943355.0,Aave,
32316,Arbitrum,tvl,2025-10-13 00:00:00,1209426875.0,Aave,
32317,Arbitrum,tvl,2025-10-14 00:00:00,1237186382.0,Aave,
32318,Arbitrum,tvl,2025-10-15 00:00:00,1224811353.0,Aave,
32319,Arbitrum,tvl,2025-10-16 00:00:00,1194211399.0,Aave,
32320,Arbitrum,tvl,2025-10-17 00:00:00,1154271555.0,Aave,
32321,Arbitrum,tvl,2025-10-18 00:00:00,1165511419.0,Aave,
32322,Arbitrum,tvl,2025-10-19 00:00:00,1171377793.0,Aave,
32323,Arbitrum,tvl,2025-10-20 00:00:00,1205675464.0,Aave,
32324,Arbitrum,tvl,2025-10-21 00:00:00,1196178631.0,Aave,
32325,Arbitrum,tvl,2025-10-22 00:00:00,1163498128.0,Aave,
32326,Arbitrum,tvl,2025-10-23 00:00:00,1173576653.0,Aave,
32327,Arbitrum,tvl,2025-10-24 00:00:00,1181351482.0,Aave,
32328,Arbitrum,tvl,2025-10-25 00:00:00,1202877848.0,Aave,
32329,Arbitrum,tvl,2025-10-26 00:00:00,1210197313.0,Aave,
32330,Arbitrum,tvl,2025-10-27 00:00:00,1264033914.0,Aave,
32331,Arbitrum,tvl,2025-10-28 00:00:00,1264423974.0,Aave,
32332,Arbitrum,tvl,2025-10-29 00:00:00,1212203577.0,Aave,
32333,Arbitrum,tvl,2025-10-30 00:00:00,1197361675.0,Aave,
32334,Arbitrum,tvl,2025-10-31 00:00:00,1166567621.0,Aave,
32335,Arbitrum,tvl,2025-11-01 00:00:00,1182593485.0,Aave,
32336,Arbitrum,tvl,2025-11-02 00:00:00,1193286094.0,Aave,
32337,Arbitrum,tvl,2025-11-03 00:00:00,1205792430.0,Aave,
32338,Arbitrum,tvl,2025-11-04 00:00:00,1118614869.0,Aave,
32339,Arbitrum,tvl,2025-11-05 00:00:00,1038302164.0,Aave,
32340,Arbitrum,tvl,2025-11-06 00:00:00,1091394047.0,Aave,
32341,Arbitrum,tvl,2025-11-07 00:00:00,1041730805.0,Aave,
32342,Arbitrum,tvl,2025-11-08 00:00:00,1054522547.0,Aave,
32343,Arbitrum,tvl,2025-11-09 00:00:00,1039399818.0,Aave,
32344,Arbitrum,tvl,2025-11-10 00:00:00,1080553321.0,Aave,
32345,Arbitrum,tvl,2025-11-11 00:00:00,1087064799.0,Aave,
32346,Arbitrum,tvl,2025-11-12 00:00:00,1058776879.0,Aave,
32347,Arbitrum,tvl,2025-11-13 00:00:00,1056021299.0,Aave,
32348,Arbitrum,tvl,2025-11-14 00:00:00,1031171284.0,Aave,
32349,Arbitrum,tvl,2025-11-15 00:00:00,1021266779.0,Aave,
32350,Arbitrum,tvl,2025-11-16 00:00:00,1035160637.0,Aave,
32351,Arbitrum,tvl,2025-11-17 00:00:00,1018992332.0,Aave,
32352,Arbitrum,tvl,2025-11-18 00:00:00,1010549839.0,Aave,
32353,Arbitrum,tvl,2025-11-19 00:00:00,1064987054.0,Aave,
32354,Arbitrum,tvl,2025-11-20 00:00:00,1041263877.0,Aave,
32355,Arbitrum,tvl,2025-11-21 00:00:00,1019097870.0,Aave,
32356,Arbitrum,tvl,2025-11-22 00:00:00,1032598762.0,Aave,
32357,Arbitrum,tvl,2025-11-23 00:00:00,1023343247.0,Aave,
32358,Arbitrum,tvl,2025-11-24 00:00:00,1034376267.0,Aave,
32359,Arbitrum,tvl,2025-11-25 00:00:00,1066239412.0,Aave,
32360,Arbitrum,tvl,2025-11-26 00:00:00,1040471527.0,Aave,
32361,Arbitrum,tvl,2025-11-27 00:00:00,1089286237.0,Aave,
32362,Arbitrum,tvl,2025-11-28 00:00:00,1113045602.0,Aave,
32363,Arbitrum,tvl,2025-11-29 00:00:00,1132972649.0,Aave,
32364,Arbitrum,tvl,2025-11-30 00:00:00,1121367028.0,Aave,
32365,Arbitrum,tvl,2025-12-01 00:00:00,1102418888.0,Aave,
32366,Arbitrum,tvl,2025-12-02 00:00:00,1045962077.0,Aave,
32367,Arbitrum,tvl,2025-12-03 00:00:00,1202344888.0,Aave,
32368,Arbitrum,tvl,2025-12-04 00:00:00,1258410360.0,Aave,
32369,Arbitrum,tvl,2025-12-05 00:00:00,1231086922.0,Aave,
32370,Arbitrum,tvl,2025-12-06 00:00:00,1187357731.0,Aave,
32371,Arbitrum,tvl,2025-12-07 00:00:00,1188043976.0,Aave,
32372,Arbitrum,tvl,2025-12-08 00:00:00,1193576434.0,Aave,
32373,Arbitrum,tvl,2025-12-09 00:00:00,1214915766.0,Aave,
32374,Arbitrum,tvl,2025-12-10 00:00:00,1267084094.0,Aave,
32375,Arbitrum,tvl,2025-12-11 00:00:00,1250516462.0,Aave,
32376,Arbitrum,tvl,2025-12-12 00:00:00,1227642454.0,Aave,
32377,Arbitrum,tvl,2025-12-13 00:00:00,1201451315.0,Aave,
32378,Arbitrum,tvl,2025-12-14 00:00:00,1211567597.0,Aave,
32379,Arbitrum,tvl,2025-12-15 00:00:00,1194945342.0,Aave,
32380,Arbitrum,tvl,2025-12-16 00:00:00,1162079059.0,Aave,
32381,Arbitrum,tvl,2025-12-17 00:00:00,1159083568.0,Aave,
32382,Arbitrum,tvl,2025-12-18 00:00:00,1090003821.0,Aave,
32383,Arbitrum,tvl,2025-12-19 00:00:00,1094705790.0,Aave,
32384,Arbitrum,tvl,2025-12-20 00:00:00,1156594469.0,Aave,
32385,Arbitrum,tvl,2025-12-21 00:00:00,1149154560.0,Aave,
32386,Arbitrum,tvl,2025-12-22 00:00:00,1159120644.0,Aave,
32387,Arbitrum,tvl,2025-12-23 00:00:00,1160033138.0,Aave,
32388,Arbitrum,tvl,2025-12-24 00:00:00,1144185717.0,Aave,
32389,Arbitrum,tvl,2025-12-25 00:00:00,1137025587.0,Aave,
32390,Arbitrum,tvl,2025-12-26 00:00:00,1124797282.0,Aave,
32391,Arbitrum,tvl,2025-12-27 00:00:00,1127570205.0,Aave,
32392,Arbitrum,tvl,2025-12-28 00:00:00,1135372444.0,Aave,
32393,Arbitrum,tvl,2025-12-29 00:00:00,1135733250.0,Aave,
32394,Arbitrum,tvl,2025-12-30 00:00:00,1127215318.0,Aave,
32395,Arbitrum,tvl,2025-12-31 00:00:00,1138336693.0,Aave,
32396,Arbitrum,tvl,2026-01-01 00:00:00,1149800411.0,Aave,
32397,Arbitrum,tvl,2026-01-02 00:00:00,1157692975.0,Aave,
32398,Arbitrum,tvl,2026-01-03 00:00:00,1199849694.0,Aave,
32399,Arbitrum,tvl,2026-01-04 00:00:00,1204701957.0,Aave,
32400,Arbitrum,tvl,2026-01-05 00:00:00,1205716805.0,Aave,
32401,Arbitrum,tvl,2026-01-06 00:00:00,1228900015.0,Aave,
32402,Arbitrum,tvl,2026-01-07 00:00:00,1210509962.0,Aave,
32403,Arbitrum,tvl,2026-01-08 00:00:00,1186311226.0,Aave,
32404,Arbitrum,tvl,2026-01-09 00:00:00,1159090832.0,Aave,
32405,Arbitrum,tvl,2026-01-10 00:00:00,1176169574.0,Aave,
32406,Arbitrum,tvl,2026-01-11 00:00:00,1181630795.0,Aave,
32407,Arbitrum,tvl,2026-01-11 12:54:23,1178537248.0,Aave,
46660,Base,tvl,2025-01-01 00:00:00,64994366.0,Compound,
46661,Base,tvl,2025-01-02 00:00:00,65699701.0,Compound,
46662,Base,tvl,2025-01-03 00:00:00,68264759.0,Compound,
46663,Base,tvl,2025-01-04 00:00:00,71584673.0,Compound,
46664,Base,tvl,2025-01-05 00:00:00,72584926.0,Compound,
